t_rel_s,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6
9.2978,-2.3121162403556306,-1.6139514620606443,2.111840738925524,-2.071987764658489,-1.5918830774406056,2.604292031434957,-0.00046,-0.00000,0.18429,-0.09330,0.00000,-0.00000
9.3312,-2.3121163922198846,-1.6139514620607962,2.116457869217775,-2.0750560330149215,-1.5918830774406056,2.6027733904397583,-0.00000,-0.00000,0.13811,-0.09178,0.00000,-0.04543
9.3645,-2.3105977527585204,-1.6139514620607978,2.1180226815007046,-2.0766053566784928,-1.5934017184206126,2.6027582040298065,0.04563,-0.00000,0.04702,-0.04656,-0.04563,-0.00046
9.3977,-2.310582566363907,-1.6139514620607978,2.1210756115835476,-2.0781394908951354,-1.5994914687504396,2.605795334125721,0.00046,0.00000,0.09203,-0.04625,-0.18357,0.09155
9.4310,-2.3105824144999607,-1.6139514620607978,2.125662063824396,-2.0811921141973153,-1.6025896482137514,2.60126978248666,0.00000,0.00000,0.13752,-0.09153,-0.09289,-0.13569
9.4643,-2.3105824129813213,-1.6154701030408047,2.1287452103068185,-2.0857785633703574,-1.6026206300083845,2.6012245269702694,0.00000,-0.04566,0.09270,-0.13790,-0.00093,-0.00136
9.4979,-2.312101053946142,-1.620041212390625,2.1318133237316563,-2.091898991782115,-1.6011022988463242,2.6027427153951117,-0.04515,-0.13592,0.09123,-0.18198,0.04515,0.04514
9.5310,-2.3105975993757832,-1.620086923484123,2.128806722905891,-2.094997478026246,-1.6041243974947172,2.605795179239374,0.04546,-0.00138,-0.09092,-0.09370,-0.09139,0.09231
9.5643,-2.3090639238500734,-1.6216060215750647,2.127258015917626,-2.0965471038686943,-1.6056732594612078,2.607344344857824,0.04601,-0.04557,-0.04646,-0.04649,-0.04647,0.04648
9.5977,-2.309048587094816,-1.6216212125559741,2.1272425288477437,-2.0965626001271187,-1.602651466120859,2.602803913573987,0.00046,-0.00046,-0.00046,-0.00046,0.09052,-0.13600
9.6321,-2.3090484337272636,-1.6216213644657833,2.1242050920170312,-2.096562755089703,-1.6026212481874555,2.6027585092611485,0.00000,-0.00000,-0.08834,-0.00000,0.00088,-0.00132
9.6644,-2.3090484321935882,-1.6216213659848813,2.1196187947087037,-2.095044115659322,-1.6026209460081215,2.6027580552180205,0.00000,-0.00000,-0.14204,0.04703,0.00001,-0.00001
9.6980,-2.3105670731582575,-1.6216213660000725,2.113498367815593,-2.0965475702450247,-1.5995836610263146,2.601239409697583,-0.04518,-0.00000,-0.18210,-0.04473,0.09037,-0.04518
9.7317,-2.310582259567904,-1.6201027250202176,2.1088812406066415,-2.095043963810875,-1.604109211116517,2.6027428642223844,-0.00045,0.04511,-0.13715,0.04466,-0.13443,0.04466
9.7645,-2.310582411432001,-1.620087538610419,2.105797787374539,-2.0950289277465335,-1.604154466617419,2.6027578987676327,-0.00000,0.00046,-0.09401,0.00046,-0.00138,0.00046
9.7979,-2.3090637719706355,-1.6216060277263278,2.1057669528422176,-2.096547418365897,-1.604154919172428,2.604276690093093,0.04546,-0.04545,-0.00092,-0.04545,-0.00001,0.04546
9.8312,-2.3090485855760217,-1.6216212126174867,2.096654798616854,-2.0889693983720568,-1.605673564677985,2.6073291599663615,0.00046,-0.00046,-0.27337,0.22734,-0.04556,0.09157
9.8645,-2.309048433712076,-1.6185840825063846,2.0950450360945934,-2.085856336212105,-1.6056887511330404,2.607359684665094,0.00000,0.09130,-0.04839,0.09358,-0.00046,0.00092
9.8980,-2.3090484321934364,-1.6185537112052737,2.0950289384693708,-2.0858252055905053,-1.6056889029975911,2.6073599899120814,0.00000,0.00091,-0.00048,0.00093,-0.00000,0.00001
9.9312,-2.30904843217825,-1.6170347665122564,2.0950287774931184,-2.079750330364262,-1.6041702635362298,2.6058413519845436,0.00000,0.04583,-0.00000,0.18328,0.04582,-0.04582
9.9645,-2.3105670731581043,-1.6170195770653262,2.0980660578433694,-2.076652299651986,-1.6026364361616092,2.604307524625262,-0.04556,0.00046,0.09113,0.09295,0.04602,-0.04602
9.9976,-2.310582259567903,-1.61550078419085,2.1011337126068854,-2.0751026783648565,-1.6011024569078565,2.6027735453716616,-0.00046,0.04581,0.09252,0.04674,0.04626,-0.04626
10.0313,-2.3090637704519943,-1.6139669552820983,2.1026830301345276,-2.0720499001919714,-1.6026057580953255,2.604276846559133,0.04509,0.04554,0.04600,0.09064,-0.04464,0.04464
10.0656,-2.3090485855608356,-1.6139516169930108,2.1011798823297974,-2.0705007314302364,-1.604139432087207,2.6058105205510143,0.00044,0.00045,-0.04387,0.04521,-0.04476,0.04476
10.0981,-2.309048433711924,-1.6139514636101198,2.0996462098717434,-2.068966598762612,-1.604154768827126,2.6073444982709404,0.00000,0.00000,-0.04714,0.04715,-0.00047,0.04715
10.1310,-2.3090484321934346,-1.613951462076291,2.0981122321671557,-2.068951257435936,-1.605673563174532,2.610397120008152,0.00000,0.00000,-0.04665,0.00047,-0.04619,0.09284
10.1643,-2.30904843217825,-1.6139514620609527,2.096578251410103,-2.068951104022669,-1.605688751118006,2.6104276462255243,0.00000,0.00000,-0.04606,0.00000,-0.00046,0.00092
10.1978,-2.309048432178098,-1.6139514620607993,2.0965629116025326,-2.0719883844485496,-1.604170262017434,2.608909310507692,0.00000,0.00000,-0.00046,-0.09063,0.04531,-0.04530
10.2310,-2.3090484321780966,-1.6139514620607978,2.096562758204457,-2.0720187572528084,-1.6041550771264284,2.6058568451904995,0.00000,0.00000,-0.00000,-0.00091,0.00046,-0.09194
10.2644,-2.310567073158103,-1.6139514620607978,2.0950441156904693,-2.072019060980851,-1.6041549252775182,2.6058263205373278,-0.04552,0.00000,-0.04552,-0.00001,0.00000,-0.00091
10.2977,-2.310582259567903,-1.6124328210807908,2.0950289292653297,-2.0720190640181317,-1.6041549237590291,2.605826015290796,-0.00046,0.04556,-0.00046,-0.00000,0.00000,-0.00001
10.3312,-2.3105824114320006,-1.6124176346709906,2.096547418381085,-2.073537705028511,-1.6041549237438442,2.6058260122383308,-0.00000,0.00045,0.04542,-0.04543,0.00000,-0.00000
10.3644,-2.310582412950642,-1.6124174828068927,2.0965626032722424,-2.0735528914386148,-1.6041549237436923,2.607344653187814,-0.00000,0.00000,0.00046,-0.00046,0.00000,0.04563
10.3980,-2.3105824129658283,-1.6124174812882517,2.096562755121154,-2.073553043302716,-1.6041549237436907,2.6073598395973088,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00045
10.4314,-2.31058241296598,-1.6124174812730652,2.095044115659636,-2.07203440384135,-1.6041549237436907,2.6073599914614034,-0.00000,0.00000,-0.04556,0.04556,0.00000,0.00000
10.4645,-2.3105824129659815,-1.6139361222529205,2.0904730063250008,-2.068981935486723,-1.6041549237436907,2.6073599929800446,-0.00000,-0.04586,-0.13805,0.09219,0.00000,0.00000
10.4977,-2.3090637719859752,-1.6154699496427258,2.079796808371607,-2.0659141288431635,-1.6056735647236975,2.6073599929952307,0.04574,-0.04620,-0.32158,0.09241,-0.04574,0.00000
10.5312,-2.3090485855761753,-1.615485287916624,2.0660222775720123,-2.05525296391668,-1.6056887511334976,2.6073599929953826,0.00045,-0.00046,-0.41085,0.31799,-0.00045,0.00000
10.5646,-2.309048433712077,-1.6170040822793699,2.0522167634439548,-2.036922660507334,-1.6056889029975956,2.6073599929953843,0.00000,-0.04552,-0.41374,0.54934,-0.00000,0.00000
10.5977,-2.3090484321934364,-1.623093834143024,2.0429668624226336,-2.018515665713159,-1.6056889045162366,2.6073599929953843,0.00000,-0.18396,-0.27942,0.55604,-0.00000,0.00000
10.6310,-2.30904843217825,-1.6261920136216739,2.024650671652339,-1.9818842122450546,-1.605688904531423,2.6073599929953843,0.00000,-0.09303,-0.55001,1.10000,-0.00000,0.00000
10.6647,-2.309048432178098,-1.6277416363964674,2.0168743048446025,-1.9663314879103055,-1.605688904531575,2.6073599929953843,0.00000,-0.04592,-0.23044,0.46089,-0.00000,0.00000
10.6978,-2.30752979119809,-1.6292757736042223,2.0076846952964837,-1.9525081918468972,-1.6056889045315763,2.6088786339753907,0.04586,-0.04633,-0.27753,0.41748,-0.00000,0.04586
10.7309,-2.3075146047882895,-1.6308097559563066,1.9984809533209624,-1.9402208310462083,-1.6056889045315765,2.6088938203851906,0.00046,-0.04639,-0.27833,0.37158,-0.00000,0.00046
10.7645,-2.3075144529241918,-1.6353810187198474,1.9877584290411594,-1.926430188618141,-1.60872618649159,2.6104126132292946,0.00000,-0.13605,-0.31912,0.41043,-0.09039,0.04520
10.7979,-2.3075144514055506,-1.6415012952675105,1.977020716938314,-1.911105872393792,-1.610275200291197,2.6104278011577358,0.00000,-0.18344,-0.32184,0.45931,-0.04643,0.00046
10.8309,-2.3059958104103573,-1.6476370619530143,1.9693201349172518,-1.8972848604114878,-1.6102906904291932,2.6119465940170277,0.04593,-0.18559,-0.23292,0.41804,-0.00047,0.04594
10.8645,-2.3059806240004055,-1.653772983539896,1.964687206157021,-1.8849975224516107,-1.610290845330573,2.613480422925627,0.00045,-0.18288,-0.13808,0.36622,-0.00000,0.04571
10.8976,-2.305980472136306,-1.6614275476557987,1.9646408768694186,-1.874244162211964,-1.6118094878595934,2.6150144021947206,0.00000,-0.23101,-0.00140,0.32453,-0.04583,0.04629
10.9311,-2.3029431886576512,-1.6690972981969916,1.9646404135765427,-1.8665434237095335,-1.610306033304877,2.6180670239474235,0.09081,-0.22931,-0.00001,0.23024,0.04495,0.09127
10.9642,-2.3029128158228644,-1.6782858415824444,1.9646404089436138,-1.860391852404482,-1.61029099875933,2.6180975501649506,0.00092,-0.27700,-0.00000,0.18544,0.00045,0.00092
10.9977,-2.3013938711145103,-1.6905268548563537,1.9661590498772912,-1.8542557727714046,-1.6102908484138745,2.619616496407134,0.04536,-0.36558,0.04535,0.18325,0.00000,0.04536
11.0311,-2.29986004068742,-1.7043170338091533,1.9692115182466416,-1.8496384890350535,-1.6118094878904266,2.619631685869556,0.04600,-0.41358,0.09155,0.13848,-0.04555,0.00046
11.0644,-2.299844702383149,-1.7196413453987491,1.9692420429303352,-1.8450363932576697,-1.6103060333051855,2.61963183776418,0.00046,-0.45977,0.00092,0.13807,0.04511,0.00000
11.0978,-2.2983259080200993,-1.7334623573347065,1.9707609891571787,-1.8389158083798685,-1.610290998759333,2.621150480263132,0.04547,-0.41378,0.04548,0.18324,0.00045,0.04547
11.1310,-2.292236156156442,-1.747268336274127,1.972294819599454,-1.82974275665105,-1.6102908484138745,2.6242029486481355,0.18328,-0.41551,0.04616,0.27608,0.00000,0.09187
11.1645,-2.278507489817744,-1.7595555239035758,1.9723101579038769,-1.820539180253721,-1.61029084691042,2.630308037252014,0.40977,-0.36674,0.00046,0.27470,0.00000,0.18222
11.1978,-2.263183793354289,-1.768790241659911,1.9723103112869211,-1.8098166576297001,-1.6102908468953854,2.636443652058078,0.46023,-0.27735,0.00000,0.32204,0.00000,0.18428
11.2316,-2.2448068646295734,-1.7764757937375084,1.973828953800758,-1.803634868483433,-1.610290846895235,2.6425795721261665,0.54430,-0.22764,0.04498,0.18310,0.00000,0.18174
11.2646,-2.229436685542258,-1.7856644951383251,1.9753627812059034,-1.7974984866719428,-1.6102908468952335,2.650234136226881,0.46518,-0.27810,0.04642,0.18572,0.00000,0.23167
11.2978,-2.218652496891337,-1.79638686901238,1.9768967604599617,-1.7913625589338011,-1.61180948787524,2.6579038867679223,0.32520,-0.32334,0.04626,0.18503,-0.04580,0.23128
11.3310,-2.210951450104794,-1.8071245796111683,1.9799493822125156,-1.7837079947563859,-1.6118246742850402,2.6670924301533745,0.23178,-0.32318,0.09188,0.23038,-0.00046,0.27655
11.3645,-2.204799875716902,-1.817862443577204,1.9845358313700616,-1.774519603234571,-1.6103061851691316,2.6732588795072547,0.18368,-0.32063,0.13695,0.27436,0.04534,0.18413
11.3988,-2.200182437033003,-1.8286003090769112,1.986100336841644,-1.7637972324593052,-1.6102910002779725,2.6793951079208216,0.13464,-0.31311,0.04562,0.31266,0.00044,0.17893
11.4312,-2.1925430577461293,-1.8378195336119492,1.99067190483638,-1.7560968038515183,-1.6102908484290608,2.687049675104991,0.23553,-0.28424,0.14095,0.23741,0.00000,0.23600
11.4645,-2.1848734590532266,-1.8470235717373402,1.993754902476341,-1.7453893127053934,-1.6087722059305647,2.6947194256768663,0.23022,-0.27628,0.09254,0.32141,0.04559,0.23023
11.4981,-2.171128994246237,-1.8623020219186617,1.9998602963727676,-1.7346517509338846,-1.6072383785255728,2.7069452510226393,0.40940,-0.45509,0.18186,0.31983,0.04569,0.36416
11.5315,-2.1588424217581124,-1.8700480113205098,2.005995914231759,-1.7269511704161353,-1.6057043992715163,2.714660714176131,0.36791,-0.23195,0.18373,0.23059,0.04593,0.23103
11.5646,-2.1450517872131702,-1.8762000351345551,2.0090945523703625,-1.7238368826509447,-1.6041704184989691,2.7223310737076996,0.41723,-0.18613,0.09375,0.09422,0.04641,0.23206
11.5975,-2.132764753027667,-1.8823361192927224,2.012162820711762,-1.7238057397732927,-1.6041550786912435,2.731519623183057,0.37263,-0.18609,0.09305,0.00094,0.00047,0.27866
11.6311,-2.1174554728857435,-1.888472044054331,2.013712144375183,-1.723805428344516,-1.6041549252931664,2.7392047135778443,0.45578,-0.18268,0.04613,0.00001,0.00000,0.22880
11.6645,-2.1005973293042497,-1.8946079672219749,2.0137276376118174,-1.7207681432702144,-1.6041549237591857,2.7514306923218457,0.50481,-0.18374,0.00046,0.09095,0.00000,0.36610
11.6978,-2.08372369708836,-1.8961879674336575,2.0137277925441834,-1.716181847479451,-1.6041549237438457,2.7606647979893277,0.50626,-0.04740,0.00000,0.13760,0.00000,0.27705
11.7310,-2.066849909986127,-1.8962037674357741,2.0106905121334937,-1.7100614206015166,-1.6041549237436923,2.7713876259060486,0.50878,-0.00048,-0.09158,0.18454,0.00000,0.32331
11.7645,-2.0530134032950436,-1.8962039254357954,2.00914149834938,-1.70392565241271,-1.6026362827636838,2.786681263985283,0.41318,-0.00000,-0.04626,0.18322,0.04535,0.45669
11.7978,-2.039207269408072,-1.8962039270157955,2.0060887262515252,-1.6977897308107948,-1.6011024553738773,2.8005019691861373,0.41486,-0.00000,-0.09173,0.18438,0.04609,0.41530
11.8310,-2.010215029449073,-1.8931666450715825,1.9999836346105193,-1.688616525714735,-1.5965311941599587,2.827975713878269,0.87242,0.09140,-0.18371,0.27603,0.13756,0.82672
11.8643,-1.9962573382294222,-1.8900989902921266,1.995366660754089,-1.6854875117037609,-1.5904109176277923,2.8403995791652443,0.41903,0.09210,-0.13861,0.09394,0.18374,0.37298
11.8978,-1.9794127105371513,-1.887031031784319,1.9892459270954976,-1.6839375805836443,-1.5827565099624368,2.852672945658168,0.50367,0.09173,-0.18302,0.04634,0.22887,0.36698
11.9311,-1.9625392134801536,-1.885481711219234,1.9831101558388846,-1.6839220812724431,-1.5735681200057425,2.8664634481431586,0.50663,0.04652,-0.18423,0.00047,0.27588,0.41406
11.9644,-1.9441467867495021,-1.883947577033576,1.978492875186298,-1.683921926279331,-1.5674016721861486,2.881787762968076,0.55195,0.04604,-0.13856,0.00000,0.18505,0.45988
11.9978,-1.925739170722114,-1.8824135947117127,1.9754094204197588,-1.685440565709407,-1.5643027257479387,2.895608774936387,0.55097,0.04591,-0.09229,-0.04546,0.09276,0.41368
12.0312,-1.9073314028017587,-1.8808796139084871,1.9723413039120798,-1.686974393083714,-1.5612344543235432,2.9109333948561376,0.55133,0.04594,-0.09189,-0.04594,0.09190,0.45899
12.0643,-1.8858863514024606,-1.8747897101804278,1.972310622747003,-1.690027013317471,-1.5612037716092992,2.9262730508554027,0.64702,0.18374,-0.00093,-0.09210,0.00093,0.46281
12.0980,-1.862892286188365,-1.8580237603630727,1.9692730339753388,-1.693094821479822,-1.5612034647821569,2.9431314981954695,0.68275,0.49782,-0.09019,-0.09109,0.00001,0.50057
12.1309,-1.8383640898561158,-1.8350764861647977,1.9646867351476018,-1.6931254995614458,-1.5612034617138855,2.963042415408959,0.74475,0.69675,-0.13925,-0.00093,0.00000,0.60456
12.1646,-1.8138205522126847,-1.8135860397027193,1.960084949219304,-1.6931258063422618,-1.5612034616832027,2.976909293401154,0.72938,0.63865,-0.13675,-0.00001,0.00000,0.41209
12.1978,-1.7953514250761688,-1.798184725438031,1.958520290380014,-1.69312580941007,-1.5612034616828958,2.98919709002113,0.55714,0.46460,-0.04720,-0.00000,0.00000,0.37068
12.2312,-1.776943042044723,-1.7874002254353363,1.9585046437916211,-1.6961630914007615,-1.5612034616828927,3.0045063777873993,0.55088,0.32273,-0.00047,-0.09089,0.00000,0.45814
12.2645,-1.7630911893943468,-1.7812178165152825,1.9585044873257371,-1.6977121052006754,-1.5612034616828927,3.0152899575251078,0.41589,0.18562,-0.00000,-0.04651,0.00000,0.32376
12.2977,-1.7508035430277893,-1.779637351446075,1.9600231267410853,-1.7038021592587014,-1.5612034616828927,3.030584203122554,0.36975,0.04756,0.04570,-0.18326,0.00000,0.46023
12.3311,-1.7385315387240692,-1.7781029058153761,1.9615569541152453,-1.7129749056793224,-1.5612034616828927,3.0489608373386083,0.36707,0.04590,0.04588,-0.27436,0.00000,0.54966
12.3647,-1.7247410498609712,-1.775050279399056,1.961572292388987,-1.7206598380435625,-1.5612034616828927,3.0673682954408505,0.41074,0.09092,0.00046,-0.22889,0.00000,0.54826
12.3977,-1.7094167351722727,-1.768945189214866,1.9615724457717243,-1.7313671742272527,-1.5612034616828927,3.0888133437419683,0.46515,0.18531,0.00000,-0.32501,0.00000,0.65094
12.4312,-1.68800251830529,-1.7628095743929961,1.9615724473055518,-1.7405860934691304,-1.5612034616828927,3.1042142040250473,0.63890,0.18306,0.00000,-0.27505,0.00000,0.45949
12.4644,-1.6710833253565456,-1.7551550133447436,1.9585351653608765,-1.7467528465815758,-1.5612034616828927,3.119554622427946,0.50877,0.23018,-0.09133,-0.18544,0.00000,0.46129
12.5016,-1.6663582104870382,-1.7505225447942414,1.9569861515614229,-1.7528890780327278,-1.5596848207028862,3.1212266675919826,0.12719,0.12470,-0.04170,-0.16517,0.04088,0.04501
12.5317,-1.6587177544383094,-1.7504762201087363,1.955452020443422,-1.7544690813272459,-1.559669634293086,3.125799310983643,0.25367,0.00154,-0.05093,-0.05246,0.00050,0.15182
12.5645,-1.657122708897815,-1.7504757568618812,1.9523993971722284,-1.754484881360191,-1.558150841448981,3.1273636783975656,0.04869,0.00001,-0.09318,-0.00048,0.04636,0.04775
12.5976,-1.6571067584424102,-1.7489571112494058,1.9447756660394822,-1.7560036803405272,-1.5581356535205402,3.128897963051713,0.00048,0.04580,-0.22992,-0.04580,0.00046,0.04627
12.6312,-1.6555879579578492,-1.747423283813274,1.9371062238281207,-1.7560188683303306,-1.5581355016412557,3.128913305898254,0.04517,0.04561,-0.22808,-0.00045,0.00000,0.00046
12.6644,-1.6540541289729966,-1.7443706635788987,1.9309549654859803,-1.7560190202102286,-1.5581355001224628,3.130432100306726,0.04624,0.09203,-0.18545,-0.00000,0.00000,0.04579
12.6978,-1.654038790683148,-1.742821496396549,1.9233002480025247,-1.754500380749021,-1.558135500107275,3.1304472882508105,0.00046,0.04645,-0.22951,0.04553,0.00000,0.00046
12.7311,-1.6494827143602298,-1.7306568768846708,1.911074572987636,-1.7575224763144226,-1.558135500107123,3.1304474401302516,0.13677,0.36518,-0.36701,-0.09072,0.00000,0.00000
12.7649,-1.6403253077169595,-1.7168674618694912,1.9003218293774398,-1.76058997923009,-1.5596541410871285,3.130447441649046,0.27102,0.40811,-0.31823,-0.09078,-0.04495,0.00000
12.7977,-1.6235286828704523,-1.7015431579192717,1.8865465331212767,-1.7651765771992673,-1.5596693274969284,3.1319660826442415,0.51195,0.46708,-0.41986,-0.13980,-0.00046,0.04629
12.8317,-1.6005811019218856,-1.684684864099695,1.8742596523186608,-1.7697783661189794,-1.5642254023010467,3.1319812690541933,0.67515,0.49599,-0.36150,-0.13539,-0.13405,0.00045
12.8645,-1.5836465753323254,-1.6708485123414376,1.8619876556705803,-1.77286166596819,-1.5688268859891081,3.131981420918293,0.51507,0.42084,-0.37326,-0.09378,-0.13996,0.00000
12.8978,-1.571328102226375,-1.6600796619638074,1.8497158078640452,-1.7774484219067024,-1.5688729008259887,3.131981422436934,0.37005,0.32350,-0.36865,-0.13779,-0.00138,0.00000
12.9315,-1.5666489945552957,-1.6508601275799908,1.8435185254659525,-1.7790129304460944,-1.567354719994351,3.1319814224521205,0.13917,0.27422,-0.18433,-0.04653,0.04516,0.00000
12.9644,-1.562046280538564,-1.646212009296132,1.8389006297019512,-1.7805472165114948,-1.5673395381860347,3.131981422452272,0.13959,0.14097,-0.14005,-0.04653,0.00046,0.00000
12.9978,-1.558962971438383,-1.6416096051732734,1.8373358097643047,-1.7805625593721488,-1.5612648224479242,3.1335000634322796,0.09225,0.13770,-0.04682,-0.00046,0.18175,0.04544
13.0310,-1.5422270875673063,-1.6354890172120171,1.832764238624908,-1.785118635740776,-1.5596854343105364,3.135033890822086,0.50472,0.18458,-0.13787,-0.13740,0.04763,0.04626
13.0645,-1.525354677948521,-1.6263159654523638,1.831199881933507,-1.7897201194444825,-1.561188281409169,3.135049229095984,0.50329,0.27362,-0.04666,-0.13726,-0.04483,0.00046
13.0978,-1.5069622620922525,-1.6171123890547274,1.8296655973865863,-1.7958406982015471,-1.5612033098801554,3.135049382478723,0.55211,0.27628,-0.04606,-0.18373,-0.00045,0.00000
13.1312,-1.490073287153615,-1.6063898664307033,1.8266129725811033,-1.8034951088891515,-1.5612034601648654,3.138086665972564,0.50560,0.32100,-0.09139,-0.22915,-0.00000,0.09093
13.1646,-1.4792739105441812,-1.5986894363044293,1.8250638053530421,-1.8081275759360478,-1.5612034616677124,3.1457102437075366,0.32419,0.23116,-0.04650,-0.13906,-0.00000,0.22885
13.1979,-1.4715727118780528,-1.5925378680831386,1.8250483136807614,-1.8127298235465372,-1.5612034616827408,3.1548983253649276,0.23104,0.18455,-0.00046,-0.13807,-0.00000,0.27565
13.2311,-1.4639024949913577,-1.5879204294609057,1.8250481587640386,-1.820369050922676,-1.5627221026628981,3.167139334021556,0.23069,0.13887,-0.00000,-0.22976,-0.04567,0.36816
13.2644,-1.457751228902463,-1.5817996911546564,1.8265667981948777,-1.825001366136458,-1.5612186480926928,3.1763735899881618,0.18495,0.18403,0.04566,-0.13928,0.04520,0.27765
13.2979,-1.45009651134154,-1.5771825608315733,1.8281006255691932,-1.826566330268602,-1.5612036135469907,3.1825404964678556,0.22850,0.13782,0.04579,-0.04671,0.00045,0.18409
13.3310,-1.44090811828589,-1.5740991075683293,1.8281159638429363,-1.8281006208899304,-1.5612034632015337,3.1871580884726725,0.27732,0.09306,0.00046,-0.04631,0.00000,0.13936
13.3645,-1.4301857474952868,-1.57254963205569,1.8281161172256737,-1.8296346047761507,-1.5612034616980792,3.1932788283127485,0.32058,0.04633,0.00000,-0.04586,0.00000,0.18300
13.3977,-1.4148921139873123,-1.5725341373005635,1.8265974777794942,-1.8342058675550332,-1.5612034616830446,3.196377317671163,0.46018,0.00047,-0.04569,-0.13755,0.00000,0.09323
13.4312,-1.3980341268721588,-1.5710153413730052,1.825063650405026,-1.8372888621428354,-1.5627221026629012,3.1979269435447533,0.50346,0.04536,-0.04581,-0.09207,-0.04535,0.04628
13.4644,-1.3841977781809456,-1.569481512433723,1.8250483121312813,-1.8418756150287339,-1.5627372890726998,3.199461080783497,0.41636,0.04616,-0.00046,-0.13802,-0.00046,0.04617
13.4989,-1.3749475688139936,-1.566428892184317,1.8250481587485439,-1.8464774054976132,-1.5642560819168043,3.1979577811758766,0.26820,0.08851,-0.00000,-0.13343,-0.04404,-0.04359
13.5309,-1.3687805028002964,-1.563361084021809,1.8250481572147166,-1.8480420643823086,-1.5642712698452454,3.1979427481798,0.19255,0.09579,-0.00000,-0.04885,-0.00047,-0.00047
13.5645,-1.3626442682201314,-1.5587744830001633,1.8235295162193712,-1.8480577109711556,-1.5642714217245297,3.199461238829848,0.18269,0.13655,-0.04521,-0.00047,-0.00000,0.04521
13.5978,-1.35802698293431,-1.5587286169899468,1.8219956888294109,-1.848057867437044,-1.562752782263316,3.199476423736348,0.13879,0.00138,-0.04611,-0.00000,0.04565,0.00046
13.6311,-1.3519062461614237,-1.5572095173498386,1.8174244276154912,-1.8480578690017029,-1.562737595868704,3.200995216565419,0.18378,0.04561,-0.13725,-0.00000,0.00046,0.04560
13.6644,-1.3336213470336151,-1.5556756853734304,1.8113041510833248,-1.8480578690173495,-1.562737444004758,3.2010104044937098,0.54896,0.04605,-0.18375,-0.00000,0.00000,0.00046
13.6980,-1.3182520882422677,-1.5541417060736593,1.8066870253779825,-1.848057869017506,-1.5672933654261387,3.2010105563729927,0.45771,0.04568,-0.13750,-0.00000,-0.13568,0.00000
13.7311,-1.3074679087943084,-1.546533161380628,1.8036035721609158,-1.8480578690175076,-1.568857565620359,3.2010105578917853,0.32603,0.23002,-0.09322,-0.00000,-0.04729,0.00000
13.7649,-1.2997668620997946,-1.5312706661336297,1.7990168146887247,-1.8480578690175076,-1.5673545666422946,3.201010557906973,0.22793,0.45174,-0.13576,0.00000,0.04449,0.00000
13.7977,-1.298171210652842,-1.5174502723610983,1.7959336651539894,-1.8495765099975146,-1.567339536652514,3.201010557907125,0.04854,0.42038,-0.09378,-0.04619,0.00046,0.00000
13.8310,-1.2966366131583662,-1.506681581563326,1.794384192678635,-1.8495916964073145,-1.5688580273326227,3.201010557907127,0.04613,0.32368,-0.04657,-0.00046,-0.04564,0.00000
13.8648,-1.2966212671834216,-1.4989806897553146,1.7928500569738746,-1.8495918482714127,-1.5658359302794103,3.201010557907127,0.00045,0.22799,-0.04542,-0.00000,0.08947,0.00000
13.8978,-1.2951024727436642,-1.4958663988772205,1.792834715616827,-1.8495918497900534,-1.562768427348865,3.201010557907127,0.04597,0.09426,-0.00046,-0.00000,0.09285,0.00000
13.9311,-1.2935686438192606,-1.4958352559684396,1.7928345622032564,-1.851110490785247,-1.564256393299566,3.201010557907127,0.04605,0.00093,-0.00000,-0.04559,-0.04467,0.00000
13.9645,-1.2905160235700026,-1.4958349445393517,1.7928345606691207,-1.855681600135219,-1.5642712729590729,3.201010557907127,0.09151,0.00001,-0.00000,-0.13704,-0.00045,0.00000
13.9977,-1.29048549736751,-1.494316300445054,1.7928345606537794,-1.860283234168739,-1.5627527807756616,3.201010557907127,0.00092,0.04572,-0.00000,-0.13855,0.04572,0.00000
14.0312,-1.2904851921054852,-1.488226550084084,1.792834560653626,-1.8664038144291013,-1.5627375958538274,3.201010557907127,0.00001,0.18197,-0.00000,-0.18289,0.00045,0.00000
14.0644,-1.2904851890528648,-1.4744978837604128,1.789797278693611,-1.8695023021917185,-1.5627374440046091,3.201010557907127,0.00000,0.41250,-0.09126,-0.09310,0.00000,0.00000
14.0978,-1.2889665480423325,-1.4652487512171362,1.783692341953984,-1.8710519280493516,-1.5642560834661234,3.201010557907127,0.04559,0.27764,-0.18326,-0.04652,-0.04559,0.00000
14.1311,-1.2874327206522196,-1.4575630549916687,1.7760380876865536,-1.871067424307928,-1.5642712698607386,3.201010557907127,0.04595,0.23026,-0.22932,-0.00046,-0.00045,0.00000
14.1645,-1.2843801004183044,-1.4498929931293802,1.7698869812238522,-1.8710675792705138,-1.5657900627046915,3.197973275947113,0.09149,0.22987,-0.18435,-0.00000,-0.04552,-0.09103
14.1977,-1.2843495742159654,-1.4407044466307164,1.7667881881992116,-1.8725862218001461,-1.567323891613138,3.1979429031275126,0.00092,0.27674,-0.09333,-0.04574,-0.04620,-0.00091
14.2310,-1.284349268953942,-1.4330193562656959,1.762201277328945,-1.8756386901854565,-1.5673392299022224,3.196423958419311,0.00001,0.23101,-0.13788,-0.09176,-0.00046,-0.04566
