t_rel_s,gello_grip,grip_cmd,grip_pos
20.2905,0.0141,0.0152,0.0157
20.3241,0.0141,0.0152,0.0157
20.3572,0.0141,0.0152,0.0157
20.3906,0.0141,0.0152,0.0157
20.4241,0.0141,0.0152,0.0157
20.4570,0.0141,0.0152,0.0157
20.4582,0.0141,0.0152,0.0157
20.4907,0.0141,0.0152,0.0157
20.5239,0.0141,0.0152,0.0157
20.5572,0.0141,0.0152,0.0157
20.5907,0.0141,0.0152,0.0157
20.6239,0.0141,0.0152,0.0157
20.6574,0.0141,0.0152,0.0157
20.6584,0.0141,0.0152,0.0157
20.6907,0.0141,0.0152,0.0157
20.7241,0.0141,0.0152,0.0157
20.7575,0.0141,0.0152,0.0157
20.7907,0.0141,0.0152,0.0157
20.8239,0.0141,0.0152,0.0157
20.8571,0.0141,0.0152,0.0157
20.8580,0.0141,0.0152,0.0157
20.8906,0.0141,0.0152,0.0157
20.9240,0.0141,0.0152,0.0157
20.9573,0.0141,0.0152,0.0157
20.9906,0.0141,0.0152,0.0157
21.0240,0.0141,0.0152,0.0157
21.0573,0.0141,0.0152,0.0157
21.0580,0.0141,0.0152,0.0157
21.0905,0.0141,0.0152,0.0157
21.1238,0.0141,0.0152,0.0157
21.1580,0.0141,0.0152,0.0157
21.1905,0.0141,0.0152,0.0157
21.2240,0.0141,0.0152,0.0157
21.2571,0.0141,0.0152,0.0157
21.2581,0.0141,0.0152,0.0157
21.2907,0.0141,0.0152,0.0157
21.3239,0.0141,0.0152,0.0157
21.3571,0.0141,0.0152,0.0157
21.3907,0.0141,0.0152,0.0157
21.4240,0.0141,0.0152,0.0157
21.4572,0.0141,0.0152,0.0157
21.4581,0.0141,0.0152,0.0157
21.4904,0.0141,0.0152,0.0157
21.5241,0.0141,0.0152,0.0157
21.5573,0.0141,0.0152,0.0157
21.5907,0.0141,0.0152,0.0157
21.6240,0.0141,0.0152,0.0157
21.6573,0.0141,0.0152,0.0157
21.6583,0.0141,0.0152,0.0157
21.6905,0.0141,0.0152,0.0157
21.7241,0.0141,0.0152,0.0157
21.7573,0.0141,0.0152,0.0157
21.7905,0.0141,0.0152,0.0157
21.8241,0.0141,0.0152,0.0157
21.8572,0.0141,0.0152,0.0157
21.8578,0.0141,0.0152,0.0157
21.8906,0.0141,0.0152,0.0157
21.9242,0.0141,0.0152,0.0157
21.9574,0.0141,0.0152,0.0157
21.9905,0.0141,0.0152,0.0157
22.0239,0.0141,0.0152,0.0157
22.0572,0.0141,0.0152,0.0157
22.0578,0.0141,0.0152,0.0157
22.0907,0.0141,0.0152,0.0157
22.1240,0.0141,0.0152,0.0157
22.1573,0.0141,0.0152,0.0157
22.1906,0.0141,0.0152,0.0157
22.2241,0.0141,0.0152,0.0157
22.2574,0.0141,0.0152,0.0157
22.2580,0.0141,0.0152,0.0157
22.2907,0.0141,0.0152,0.0157
22.3242,0.0141,0.0152,0.0157
22.3573,0.0141,0.0152,0.0157
22.3907,0.0141,0.0152,0.0157
22.4240,0.0141,0.0152,0.0157
22.4573,0.0141,0.0152,0.0157
22.4581,0.0141,0.0152,0.0157
22.4907,0.0141,0.0152,0.0157
22.5241,0.0141,0.0152,0.0157
22.5573,0.0141,0.0152,0.0157
22.5908,0.0141,0.0152,0.0157
22.6243,0.0141,0.0152,0.0157
22.6572,0.0141,0.0152,0.0157
22.6578,0.0141,0.0152,0.0157
22.6905,0.0141,0.0152,0.0157
22.7241,0.0141,0.0152,0.0157
22.7574,0.0141,0.0152,0.0157
22.7905,0.0141,0.0152,0.0157
22.8240,0.0141,0.0152,0.0157
22.8573,0.0141,0.0152,0.0157
22.8579,0.0141,0.0152,0.0157
22.8907,0.0141,0.0152,0.0157
22.9239,0.0141,0.0152,0.0157
22.9572,0.0141,0.0152,0.0157
22.9905,0.0141,0.0152,0.0157
23.0237,0.0141,0.0152,0.0157
23.0572,0.0141,0.0152,0.0157
23.0579,0.0141,0.0152,0.0157
23.0905,0.0141,0.0152,0.0157
23.1239,0.0141,0.0152,0.0157
23.1572,0.0141,0.0152,0.0157
23.1906,0.0141,0.0152,0.0157
23.2240,0.0141,0.0152,0.0157
23.2573,0.0141,0.0152,0.0157
23.2582,0.0141,0.0152,0.0157
23.2908,0.0141,0.0152,0.0157
23.3241,0.0141,0.0152,0.0157
23.3572,0.0141,0.0152,0.0157
23.3907,0.0141,0.0152,0.0157
23.4240,0.0141,0.0152,0.0157
23.4573,0.0141,0.0152,0.0157
23.4582,0.0141,0.0152,0.0157
23.4906,0.0141,0.0152,0.0157
23.5241,0.0141,0.0152,0.0157
23.5573,0.0141,0.0152,0.0157
23.5907,0.0141,0.0152,0.0157
23.6240,0.0141,0.0152,0.0157
23.6572,0.0141,0.0152,0.0157
23.6581,0.0141,0.0152,0.0157
23.6906,0.0141,0.0152,0.0157
23.7240,0.0141,0.0152,0.0157
23.7573,0.0141,0.0152,0.0157
23.7907,0.0141,0.0152,0.0157
23.8240,0.0141,0.0152,0.0157
23.8575,0.0141,0.0152,0.0157
23.8582,0.0141,0.0152,0.0157
23.8906,0.0141,0.0152,0.0157
23.9240,0.0141,0.0152,0.0157
23.9573,0.0141,0.0152,0.0157
23.9904,0.0141,0.0152,0.0157
24.0238,0.0141,0.0152,0.0157
24.0574,0.0141,0.0152,0.0157
24.0584,0.0141,0.0152,0.0157
24.0910,0.0141,0.0152,0.0157
24.1240,0.0141,0.0152,0.0157
24.1572,0.0141,0.0152,0.0157
24.1908,0.0141,0.0152,0.0157
24.2242,0.0141,0.0152,0.0157
24.2572,0.0141,0.0152,0.0157
24.2581,0.0141,0.0152,0.0157
24.2906,0.0141,0.0152,0.0157
24.3240,0.0141,0.0152,0.0157
24.3572,0.0141,0.0152,0.0157
24.3905,0.0141,0.0152,0.0157
24.4240,0.0141,0.0152,0.0157
24.4571,0.0141,0.0152,0.0157
24.4581,0.0141,0.0152,0.0157
24.4905,0.0141,0.0152,0.0157
24.5239,0.0141,0.0152,0.0157
24.5571,0.0141,0.0152,0.0157
24.5907,0.0141,0.0152,0.0157
24.6239,0.0141,0.0152,0.0157
24.6574,0.0141,0.0152,0.0157
24.6579,0.0141,0.0152,0.0157
24.6906,0.0141,0.0152,0.0157
24.7240,0.0141,0.0152,0.0157
24.7573,0.0141,0.0152,0.0157
24.7905,0.0141,0.0152,0.0157
24.8241,0.0141,0.0152,0.0157
24.8573,0.0141,0.0152,0.0157
24.8582,0.0141,0.0152,0.0157
24.8909,0.0141,0.0152,0.0157
24.9239,0.0141,0.0152,0.0157
24.9571,0.0141,0.0152,0.0157
24.9908,0.0141,0.0152,0.0157
25.0241,0.0141,0.0152,0.0157
25.0571,0.0141,0.0152,0.0157
25.0581,0.0141,0.0152,0.0157
25.0905,0.0141,0.0152,0.0157
25.1238,0.0141,0.0152,0.0157
25.1572,0.0141,0.0152,0.0157
25.1906,0.0141,0.0152,0.0157
25.2239,0.0141,0.0152,0.0157
25.2574,0.0141,0.0152,0.0157
25.2582,0.0141,0.0152,0.0157
25.2907,0.0141,0.0152,0.0157
25.3245,0.0141,0.0152,0.0157
25.3574,0.0141,0.0152,0.0157
25.3905,0.0141,0.0152,0.0157
25.4240,0.0141,0.0152,0.0157
25.4571,0.0141,0.0152,0.0157
25.4581,0.0141,0.0152,0.0157
25.4907,0.0141,0.0152,0.0157
25.5241,0.0141,0.0152,0.0157
25.5573,0.0141,0.0152,0.0157
25.5907,0.0141,0.0152,0.0157
25.6240,0.0141,0.0152,0.0157
25.6573,0.0141,0.0152,0.0157
25.6585,0.0141,0.0152,0.0157
25.6905,0.0141,0.0152,0.0157
25.7241,0.0141,0.0152,0.0157
25.7573,0.0141,0.0152,0.0157
25.7907,0.0141,0.0152,0.0157
25.8240,0.0141,0.0152,0.0157
25.8571,0.0141,0.0152,0.0157
25.8578,0.0141,0.0152,0.0157
25.8906,0.0141,0.0152,0.0157
25.9239,0.0141,0.0152,0.0157
25.9571,0.0141,0.0152,0.0157
25.9905,0.0141,0.0152,0.0157
26.0239,0.0141,0.0152,0.0157
26.0572,0.0141,0.0152,0.0157
26.0579,0.0141,0.0152,0.0157
26.0906,0.0141,0.0152,0.0157
26.1239,0.0141,0.0152,0.0157
26.1573,0.0141,0.0152,0.0157
26.1906,0.0141,0.0152,0.0157
26.2241,0.0141,0.0152,0.0157
26.2571,0.0141,0.0152,0.0157
26.2582,0.0141,0.0152,0.0157
26.2905,0.0141,0.0152,0.0157
26.3241,0.0141,0.0152,0.0157
26.3573,0.0141,0.0152,0.0157
26.3908,0.0141,0.0152,0.0157
26.4241,0.0141,0.0152,0.0157
26.4572,0.0141,0.0152,0.0157
26.4580,0.0141,0.0152,0.0157
26.4906,0.0141,0.0152,0.0157
26.5243,0.0141,0.0152,0.0157
26.5573,0.0141,0.0152,0.0157
26.5906,0.0141,0.0152,0.0157
26.6243,0.0141,0.0152,0.0157
26.6577,0.0141,0.0152,0.0157
26.6578,0.0141,0.0152,0.0157
26.6906,0.0141,0.0152,0.0157
26.7239,0.0141,0.0152,0.0157
26.7573,0.0141,0.0152,0.0157
26.7905,0.0141,0.0152,0.0157
26.8241,0.0141,0.0152,0.0157
26.8577,0.0141,0.0152,0.0157
26.8579,0.0141,0.0152,0.0157
26.8917,0.0141,0.0152,0.0157
26.9240,0.0141,0.0152,0.0157
26.9574,0.0141,0.0152,0.0157
26.9906,0.0141,0.0152,0.0157
27.0242,0.0141,0.0152,0.0157
27.0572,0.0141,0.0152,0.0157
27.0582,0.0141,0.0152,0.0157
27.0907,0.0141,0.0152,0.0157
27.1240,0.0141,0.0152,0.0157
27.1573,0.0141,0.0152,0.0157
27.1907,0.0141,0.0152,0.0157
27.2239,0.0141,0.0152,0.0157
27.2572,0.0141,0.0152,0.0157
27.2584,0.0141,0.0152,0.0157
27.2906,0.0141,0.0152,0.0157
27.3241,0.0141,0.0152,0.0157
27.3573,0.0141,0.0152,0.0157
27.3906,0.0141,0.0152,0.0157
27.4242,0.0141,0.0152,0.0157
27.4572,0.0141,0.0152,0.0157
27.4582,0.0141,0.0152,0.0157
27.4905,0.0141,0.0152,0.0157
27.5241,0.0141,0.0152,0.0157
27.5574,0.0141,0.0152,0.0157
27.5906,0.0141,0.0152,0.0157
27.6239,0.0141,0.0152,0.0157
27.6574,0.0141,0.0152,0.0157
27.6579,0.0141,0.0152,0.0157
27.6905,0.0141,0.0152,0.0157
27.7244,0.0141,0.0152,0.0157
27.7572,0.0141,0.0152,0.0157
27.7906,0.0141,0.0152,0.0157
27.8239,0.0141,0.0152,0.0157
27.8572,0.0141,0.0152,0.0157
27.8578,0.0141,0.0152,0.0157
27.8908,0.0183,0.0152,0.0157
27.9239,0.0204,0.0152,0.0157
27.9571,0.0246,0.0152,0.0157
27.9905,0.0288,0.0152,0.0157
28.0240,0.0538,0.0152,0.0157
28.0241,0.0538,0.0538,0.0157
28.0573,0.0728,0.0538,0.0157
28.0861,0.0728,0.0538,0.0275
28.0907,0.0813,0.0538,0.0275
28.0908,0.0813,0.0813,0.0275
28.1241,0.1106,0.0813,0.0275
28.1242,0.1106,0.1106,0.0275
28.1572,0.1650,0.1106,0.0275
28.1575,0.1650,0.1650,0.0275
28.1908,0.2030,0.1650,0.0275
28.1910,0.2030,0.2030,0.0275
28.2240,0.3137,0.2030,0.0275
28.2241,0.3137,0.3137,0.0275
28.2571,0.4231,0.3137,0.0275
28.2575,0.4231,0.4231,0.0275
28.2862,0.4231,0.4231,0.1176
28.2906,0.5074,0.4231,0.1176
28.2908,0.5074,0.5074,0.1176
28.3240,0.5998,0.5074,0.1176
28.3241,0.5998,0.5998,0.1176
28.3571,0.7153,0.5998,0.1176
28.3574,0.7153,0.7153,0.1176
28.3906,0.8205,0.7153,0.1176
28.3908,0.8205,0.8205,0.1176
28.4239,0.9152,0.8205,0.1176
28.4241,0.9152,0.9152,0.1176
28.4573,0.9992,0.9152,0.1176
28.4574,0.9992,0.9992,0.1176
28.4862,0.9992,0.9992,0.3333
28.4905,1.0000,0.9992,0.3333
28.5239,1.0000,0.9992,0.3333
28.5572,1.0000,0.9992,0.3333
28.5906,1.0000,0.9992,0.3333
28.6239,1.0000,0.9992,0.3333
28.6572,1.0000,0.9992,0.3333
28.6581,1.0000,0.9992,0.4941
28.6905,1.0000,0.9992,0.4941
28.7240,1.0000,0.9992,0.4941
28.7573,1.0000,0.9992,0.4941
28.7906,1.0000,0.9992,0.4941
28.8240,1.0000,0.9992,0.4941
28.8572,1.0000,0.9992,0.4941
28.8581,1.0000,0.9992,0.6902
28.8905,1.0000,0.9992,0.6902
28.9240,1.0000,0.9992,0.6902
28.9571,1.0000,0.9992,0.6902
28.9906,1.0000,0.9992,0.6902
29.0242,1.0000,0.9992,0.6902
29.0573,1.0000,0.9992,0.6902
29.0584,1.0000,0.9992,0.8824
29.0905,1.0000,0.9992,0.8824
29.1240,1.0000,0.9992,0.8824
29.1574,1.0000,0.9992,0.8824
29.1905,1.0000,0.9992,0.8824
29.2240,1.0000,0.9992,0.8824
29.2573,1.0000,0.9992,0.8824
29.2584,1.0000,0.9992,0.8980
29.2905,1.0000,0.9992,0.8980
29.3240,1.0000,0.9992,0.8980
29.3573,1.0000,0.9992,0.8980
29.3909,1.0000,0.9992,0.8980
29.4240,1.0000,0.9992,0.8980
29.4573,1.0000,0.9992,0.8980
29.4582,1.0000,0.9992,0.8980
29.4905,1.0000,0.9992,0.8980
29.5240,1.0000,0.9992,0.8980
29.5571,1.0000,0.9992,0.8980
29.5906,1.0000,0.9992,0.8980
29.6241,1.0000,0.9992,0.8980
29.6574,1.0000,0.9992,0.8980
29.6581,1.0000,0.9992,0.8980
29.6905,1.0000,0.9992,0.8980
29.7241,1.0000,0.9992,0.8980
29.7573,1.0000,0.9992,0.8980
29.7906,1.0000,0.9992,0.8980
29.8239,1.0000,0.9992,0.8980
29.8573,1.0000,0.9992,0.8980
29.8581,1.0000,0.9992,0.8980
29.8905,1.0000,0.9992,0.8980
29.9240,1.0000,0.9992,0.8980
29.9573,1.0000,0.9992,0.8980
29.9905,1.0000,0.9992,0.8980
30.0240,1.0000,0.9992,0.8980
30.0573,1.0000,0.9992,0.8980
30.0581,1.0000,0.9992,0.8980
30.0905,1.0000,0.9992,0.8980
30.1241,1.0000,0.9992,0.8980
30.1572,1.0000,0.9992,0.8980
30.1906,1.0000,0.9992,0.8980
30.2241,1.0000,0.9992,0.8980
30.2573,1.0000,0.9992,0.8980
30.2582,1.0000,0.9992,0.8980
30.2908,1.0000,0.9992,0.8980
30.3240,1.0000,0.9992,0.8980
30.3573,1.0000,0.9992,0.8980
30.3907,1.0000,0.9992,0.8980
30.4239,1.0000,0.9992,0.8980
30.4572,1.0000,0.9992,0.8980
30.4590,1.0000,0.9992,0.8980
30.4907,1.0000,0.9992,0.8980
30.5238,1.0000,0.9992,0.8980
30.5573,1.0000,0.9992,0.8980
30.5905,1.0000,0.9992,0.8980
30.6240,1.0000,0.9992,0.8980
30.6574,1.0000,0.9992,0.8980
30.6582,1.0000,0.9992,0.8980
30.6906,1.0000,0.9992,0.8980
30.7240,1.0000,0.9992,0.8980
30.7573,1.0000,0.9992,0.8980
30.7905,1.0000,0.9992,0.8980
30.8238,1.0000,0.9992,0.8980
30.8570,1.0000,0.9992,0.8980
30.8580,1.0000,0.9992,0.8980
30.8905,1.0000,0.9992,0.8980
30.9241,1.0000,0.9992,0.8980
30.9572,1.0000,0.9992,0.8980
30.9905,1.0000,0.9992,0.8980
31.0240,1.0000,0.9992,0.8980
31.0577,1.0000,0.9992,0.8980
31.0581,1.0000,0.9992,0.8980
31.0905,1.0000,0.9992,0.8980
31.1239,1.0000,0.9992,0.8980
31.1572,1.0000,0.9992,0.8980
31.1907,1.0000,0.9992,0.8980
31.2240,1.0000,0.9992,0.8980
31.2574,1.0000,0.9992,0.8980
31.2583,1.0000,0.9992,0.8980
31.2907,1.0000,0.9992,0.8980
31.3241,1.0000,0.9992,0.8980
31.3576,1.0000,0.9992,0.8980
31.3906,1.0000,0.9992,0.8980
31.4243,1.0000,0.9992,0.8980
31.4573,1.0000,0.9992,0.8980
31.4578,1.0000,0.9992,0.8980
31.4906,1.0000,0.9992,0.8980
31.5240,1.0000,0.9992,0.8980
31.5573,1.0000,0.9992,0.8980
31.5906,1.0000,0.9992,0.8980
31.6240,1.0000,0.9992,0.8980
31.6573,1.0000,0.9992,0.8980
31.6583,1.0000,0.9992,0.8980
31.6906,1.0000,0.9992,0.8980
31.7240,1.0000,0.9992,0.8980
31.7571,1.0000,0.9992,0.8980
31.7906,1.0000,0.9992,0.8980
31.8240,1.0000,0.9992,0.8980
31.8572,1.0000,0.9992,0.8980
31.8581,1.0000,0.9992,0.8980
31.8905,1.0000,0.9992,0.8980
31.9239,1.0000,0.9992,0.8980
31.9570,1.0000,0.9992,0.8980
31.9904,1.0000,0.9992,0.8980
32.0241,1.0000,0.9992,0.8980
32.0578,1.0000,0.9992,0.8980
32.0580,1.0000,0.9992,0.8980
32.0906,1.0000,0.9992,0.8980
32.1240,1.0000,0.9992,0.8980
32.1572,1.0000,0.9992,0.8980
32.1908,1.0000,0.9992,0.8980
32.2238,1.0000,0.9992,0.8980
32.2570,1.0000,0.9992,0.8980
32.2582,1.0000,0.9992,0.8980
32.2905,1.0000,0.9992,0.8980
32.3245,1.0000,0.9992,0.8980
32.3571,1.0000,0.9992,0.8980
32.3905,1.0000,0.9992,0.8980
32.4239,1.0000,0.9992,0.8980
32.4573,1.0000,0.9992,0.8980
32.4580,1.0000,0.9992,0.8980
32.4905,1.0000,0.9992,0.8980
32.5239,1.0000,0.9992,0.8980
32.5573,1.0000,0.9992,0.8980
32.5906,1.0000,0.9992,0.8980
32.6239,1.0000,0.9992,0.8980
32.6571,1.0000,0.9992,0.8980
32.6584,1.0000,0.9992,0.8980
32.6904,1.0000,0.9992,0.8980
32.7243,1.0000,0.9992,0.8980
32.7573,1.0000,0.9992,0.8980
32.7906,1.0000,0.9992,0.8980
32.8242,1.0000,0.9992,0.8980
32.8573,1.0000,0.9992,0.8980
32.8581,1.0000,0.9992,0.8980
32.8906,1.0000,0.9992,0.8980
32.9239,1.0000,0.9992,0.8980
32.9572,1.0000,0.9992,0.8980
32.9908,1.0000,0.9992,0.8980
33.0241,1.0000,0.9992,0.8980
33.0573,1.0000,0.9992,0.8980
33.0583,1.0000,0.9992,0.8980
33.0905,1.0000,0.9992,0.8980
33.1239,1.0000,0.9992,0.8980
33.1574,1.0000,0.9992,0.8980
33.1905,1.0000,0.9992,0.8980
33.2239,1.0000,0.9992,0.8980
33.2571,1.0000,0.9992,0.8980
33.2581,1.0000,0.9992,0.8980
33.2906,1.0000,0.9992,0.8980
33.3240,1.0000,0.9992,0.8980
33.3576,1.0000,0.9992,0.8980
33.3907,1.0000,0.9992,0.8980
33.4239,1.0000,0.9992,0.8980
33.4574,1.0000,0.9992,0.8980
33.4580,1.0000,0.9992,0.8980
33.4905,1.0000,0.9992,0.8980
33.5240,1.0000,0.9992,0.8980
33.5574,1.0000,0.9992,0.8980
33.5906,1.0000,0.9992,0.8980
33.6249,1.0000,0.9992,0.8980
33.6573,1.0000,0.9992,0.8980
33.6581,1.0000,0.9992,0.8980
33.6905,1.0000,0.9992,0.8980
33.7243,1.0000,0.9992,0.8980
33.7573,1.0000,0.9992,0.8980
33.7908,1.0000,0.9992,0.8980
33.8240,1.0000,0.9992,0.8980
33.8572,1.0000,0.9992,0.8980
33.8580,1.0000,0.9992,0.8980
33.8904,1.0000,0.9992,0.8980
33.9239,1.0000,0.9992,0.8980
33.9572,1.0000,0.9992,0.8980
33.9908,1.0000,0.9992,0.8980
34.0239,1.0000,0.9992,0.8980
34.0573,1.0000,0.9992,0.8980
34.0581,1.0000,0.9992,0.8980
34.0907,1.0000,0.9992,0.8980
34.1238,1.0000,0.9992,0.8980
34.1571,1.0000,0.9992,0.8980
34.1906,1.0000,0.9992,0.8980
34.2239,1.0000,0.9992,0.8980
34.2573,1.0000,0.9992,0.8980
34.2580,1.0000,0.9992,0.8980
34.2906,1.0000,0.9992,0.8980
34.3238,1.0000,0.9992,0.8980
34.3573,1.0000,0.9992,0.8980
34.3907,1.0000,0.9992,0.8980
34.4240,1.0000,0.9992,0.8980
34.4573,1.0000,0.9992,0.8980
34.4579,1.0000,0.9992,0.8980
34.4905,1.0000,0.9992,0.8980
34.5241,1.0000,0.9992,0.8980
34.5572,1.0000,0.9992,0.8980
34.5908,1.0000,0.9992,0.8980
34.6240,1.0000,0.9992,0.8980
34.6573,1.0000,0.9992,0.8980
34.6579,1.0000,0.9992,0.8980
34.6917,1.0000,0.9992,0.8980
34.7240,1.0000,0.9992,0.8980
34.7573,1.0000,0.9992,0.8980
34.7907,1.0000,0.9992,0.8980
34.8239,1.0000,0.9992,0.8980
34.8573,1.0000,0.9992,0.8980
34.8581,1.0000,0.9992,0.8980
34.8906,1.0000,0.9992,0.8980
34.9239,1.0000,0.9992,0.8980
34.9571,1.0000,0.9992,0.8980
34.9907,1.0000,0.9992,0.8980
35.0238,1.0000,0.9992,0.8980
35.0574,1.0000,0.9992,0.8980
35.0584,1.0000,0.9992,0.8980
35.0906,1.0000,0.9992,0.8980
35.1249,1.0000,0.9992,0.8980
35.1574,1.0000,0.9992,0.8980
35.1907,1.0000,0.9992,0.8980
35.2240,1.0000,0.9992,0.8980
35.2573,1.0000,0.9992,0.8980
35.2580,1.0000,0.9992,0.8980
35.2907,1.0000,0.9992,0.8980
35.3239,1.0000,0.9992,0.8980
35.3572,1.0000,0.9992,0.8980
35.3906,1.0000,0.9992,0.8980
35.4240,1.0000,0.9992,0.8980
35.4573,1.0000,0.9992,0.8980
35.4580,1.0000,0.9992,0.8980
35.4906,1.0000,0.9992,0.8980
35.5238,1.0000,0.9992,0.8980
35.5572,1.0000,0.9992,0.8980
35.5908,1.0000,0.9992,0.8980
35.6238,1.0000,0.9992,0.8980
35.6572,1.0000,0.9992,0.8980
35.6579,1.0000,0.9992,0.8980
35.6920,1.0000,0.9992,0.8980
35.7240,1.0000,0.9992,0.8980
35.7572,1.0000,0.9992,0.8980
35.7906,1.0000,0.9992,0.8980
35.8242,1.0000,0.9992,0.8980
35.8572,1.0000,0.9992,0.8980
35.8579,1.0000,0.9992,0.8980
35.8906,1.0000,0.9992,0.8980
35.9240,1.0000,0.9992,0.8980
35.9572,1.0000,0.9992,0.8980
35.9905,1.0000,0.9992,0.8980
36.0240,1.0000,0.9992,0.8980
36.0577,1.0000,0.9992,0.8980
36.0579,1.0000,0.9992,0.8980
36.0906,1.0000,0.9992,0.8980
36.1239,1.0000,0.9992,0.8980
36.1573,1.0000,0.9992,0.8980
36.1906,1.0000,0.9992,0.8980
36.2241,1.0000,0.9992,0.8980
36.2573,1.0000,0.9992,0.8980
36.2579,1.0000,0.9992,0.8980
36.2905,1.0000,0.9992,0.8980
36.3240,1.0000,0.9992,0.8980
36.3572,1.0000,0.9992,0.8980
36.3911,1.0000,0.9992,0.8980
36.4239,1.0000,0.9992,0.8980
36.4571,1.0000,0.9992,0.8980
36.4582,1.0000,0.9992,0.8980
36.4905,1.0000,0.9992,0.8980
36.5238,1.0000,0.9992,0.8980
36.5574,1.0000,0.9992,0.8980
36.5907,1.0000,0.9992,0.8980
36.6241,1.0000,0.9992,0.8980
36.6573,1.0000,0.9992,0.8980
36.6582,1.0000,0.9992,0.8980
36.6906,1.0000,0.9992,0.8980
36.7239,1.0000,0.9992,0.8980
36.7574,1.0000,0.9992,0.8980
36.7907,1.0000,0.9992,0.8980
36.8241,1.0000,0.9992,0.8980
36.8573,1.0000,0.9992,0.8980
36.8581,1.0000,0.9992,0.8980
36.8905,1.0000,0.9992,0.8980
36.9240,1.0000,0.9992,0.8980
36.9574,1.0000,0.9992,0.8980
36.9905,1.0000,0.9992,0.8980
37.0241,1.0000,0.9992,0.8980
37.0573,1.0000,0.9992,0.8980
37.0579,1.0000,0.9992,0.8980
37.0907,0.9462,0.9992,0.8980
37.0908,0.9462,0.9462,0.8980
37.1238,0.9102,0.9462,0.8980
37.1241,0.9102,0.9102,0.8980
37.1573,0.8599,0.9102,0.8980
37.1576,0.8599,0.8599,0.8980
37.1906,0.7845,0.8599,0.8980
37.1907,0.7845,0.7845,0.8980
37.2239,0.7129,0.7845,0.8980
37.2241,0.7129,0.7129,0.8980
37.2571,0.6352,0.7129,0.8980
37.2575,0.6352,0.6352,0.8980
37.2858,0.6352,0.6352,0.8627
37.2907,0.5990,0.6352,0.8627
37.2909,0.5990,0.5990,0.8627
37.3237,0.5862,0.5990,0.8627
37.3573,0.5777,0.5990,0.8627
37.3575,0.5777,0.5777,0.8627
37.3906,0.5527,0.5777,0.8627
37.3909,0.5527,0.5527,0.8627
37.4240,0.5087,0.5527,0.8627
37.4242,0.5087,0.5087,0.8627
37.4574,0.5062,0.5087,0.8627
37.4863,0.5062,0.5087,0.7529
37.4906,0.5062,0.5087,0.7529
37.5242,0.4958,0.5087,0.7529
37.5573,0.4873,0.5087,0.7529
37.5575,0.4873,0.4873,0.7529
37.5908,0.4810,0.4873,0.7529
37.6240,0.4684,0.4873,0.7529
37.6573,0.4225,0.4873,0.7529
37.6577,0.4225,0.4225,0.7529
37.6593,0.4225,0.4225,0.5922
37.6906,0.3908,0.4225,0.5922
37.6908,0.3908,0.3908,0.5922
37.7241,0.3530,0.3908,0.5922
37.7243,0.3530,0.3530,0.5922
37.7573,0.3090,0.3530,0.5922
37.7575,0.3090,0.3090,0.5922
37.7909,0.2606,0.3090,0.5922
37.7911,0.2606,0.2606,0.5922
37.8239,0.2039,0.2606,0.5922
37.8242,0.2039,0.2039,0.5922
37.8574,0.1264,0.2039,0.5922
37.8576,0.1264,0.1264,0.5922
37.8584,0.1264,0.1264,0.4000
37.8906,0.0590,0.1264,0.4000
37.8908,0.0590,0.0590,0.4000
37.9241,0.0333,0.0590,0.4000
37.9242,0.0333,0.0333,0.4000
37.9572,0.0310,0.0333,0.4000
37.9906,0.0310,0.0333,0.4000
38.0241,0.0289,0.0333,0.4000
38.0572,0.0289,0.0333,0.4000
38.0581,0.0289,0.0333,0.2118
38.0905,0.0268,0.0333,0.2118
38.1239,0.0268,0.0333,0.2118
38.1573,0.0268,0.0333,0.2118
38.1907,0.0268,0.0333,0.2118
38.2240,0.0268,0.0333,0.2118
38.2573,0.0268,0.0333,0.2118
38.2580,0.0268,0.0333,0.0392
38.2906,0.0268,0.0333,0.0392
38.3240,0.0268,0.0333,0.0392
38.3575,0.0268,0.0333,0.0392
38.3905,0.0268,0.0333,0.0392
38.4242,0.0268,0.0333,0.0392
38.4572,0.0268,0.0333,0.0392
38.4580,0.0268,0.0333,0.0314
38.4907,0.0268,0.0333,0.0314
38.5242,0.0247,0.0333,0.0314
38.5574,0.0267,0.0333,0.0314
38.5905,0.0268,0.0333,0.0314
38.6242,0.0268,0.0333,0.0314
38.6573,0.0247,0.0333,0.0314
38.6580,0.0247,0.0333,0.0314
38.6905,0.0267,0.0333,0.0314
38.7240,0.0247,0.0333,0.0314
38.7572,0.0247,0.0333,0.0314
38.7906,0.0247,0.0333,0.0314
38.8240,0.0247,0.0333,0.0314
38.8571,0.0267,0.0333,0.0314
38.8581,0.0267,0.0333,0.0314
38.8905,0.0268,0.0333,0.0314
38.9241,0.0268,0.0333,0.0314
38.9572,0.0247,0.0333,0.0314
38.9906,0.0247,0.0333,0.0314
39.0240,0.0247,0.0333,0.0314
39.0573,0.0247,0.0333,0.0314
39.0580,0.0247,0.0333,0.0314
39.0905,0.0247,0.0333,0.0314
39.1241,0.0247,0.0333,0.0314
39.1573,0.0247,0.0333,0.0314
39.1905,0.0247,0.0333,0.0314
39.2242,0.0247,0.0333,0.0314
39.2574,0.0247,0.0333,0.0314
39.2579,0.0247,0.0333,0.0314
